AbrahamDLC;Sons of Abraham;;;;;;;;;;;Sons of Abraham;;x
DLC_dlc068_TOOLTIP_DELAYED;- Five metal soundtracks;;;;;;;;;;;- Ïÿòü çâóêîâûõ äîðîæåê â ñòèëå ìåòàëë;;x
DLC_dlc068_TOOLTIP_INSTANT;§YFull Plate Metal Music Pack§!;;;;;;;;;;;§YFull Plate Metal Music Pack§!;;x
DLC_dlc069_RECOMMENDATION_CULTURE;In addition to the societies that you get in §YMonks and Mystics§!, you also get new portraits and new graphics for your units appropriate for the §Y[Root.Culture.GetName]§! culture.\n;;;;;;;;;;;Êðîìå îáùåñòâ, êîòîðûå Âû ïîëó÷àåòå ñ äîïîëíåíèåì §YMonks and Mystics§!, Âàì äîñòóïíû íîâûå ïîðòðåòû è ôèãóðêè âîéñê §Y[Root.GetCultureAdj]îé§! êóëüòóðû.\n;;x
DLC_dlc069_RECOMMENDATION_HD;In §YMonks and Mystics§!, you’ll get to join a religious Society which grants you unique bonuses. You can choose between joining the Hermetics in their studies, or even partake in Demon Worship.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè. Âû ñìîæåòå ïðèìêíóòü ê ãåðìåòèñòàì èëè äàæå ïîêëîíÿòüñÿ äüÿâîëó.\n;;x
DLC_dlc069_RECOMMENDATION_MAM;In §YMonks and Mystics§!, you'll get to join a religious Society which grants you unique bonuses. You can choose between joining a Monastic Order, Hermetic Society, or even Demon Worship.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè. Âû ñìîæåòå âûáðàòü êóäà âñòóïàòü: â ìîíàøåñêèé îðäåí, ïðèìêíóòü ê ãåðìåòèñòàì èëè äàæå ïîêëîíÿòüñÿ äüÿâîëó.\n;;x
DLC_dlc069_RECOMMENDATION_MAM_D;In §YMonks and Mystics§!, you'll get to join a secret religious Society which grants you unique bonuses, like worshipping a Demon grants you healing powers and the ability to curse your enemies.\n;;;;;;;;;;;Ñ äîïîëíåíèåì §YMonks and Mystics§! Âû ñìîæåòå âñòóïèòü â òàéíîå ðåëèãèîçíîå ñîîáùåñòâî, êîòîðîå äàñò Âàì óíèêàëüíûå áîíóñû, à âîò äåìîíîïîêëîííèêè äàðóþò Âàì ñèëû èñöåëÿòü ñåáÿ èëè êîëäîâàòü ïðîòèâ Âàøèõ âðàãîâ.\n;;x
DLC_dlc069_RECOMMENDATION_MAM_HERMETIC;In §YMonks and Mystics§!, you'll get to join a religious Society which grants you unique bonuses, like the Hermetic Society where you dedicate your time for research.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè, òàêèìè êàê îðäåí ãåðìåòèñòîâ, ïîñâÿòèâøèõ ñåáÿ íàóêå è òåõíèêå.\n;;x
DLC_dlc069_RECOMMENDATION_MAM_INDIAN;In §YMonks and Mystics§!, you'll get to join a religious Society which grants you unique bonuses, like a Monastic Order where you dedicate your time for good deeds.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè, òàêèìè êàê ìîíàøåñêèé îðäåí, ïîîùðÿþùèé ñàìîñîâåðøåíñòâîâàíèå è äîáðûå äåëà.\n;;x
DLC_dlc069_RECOMMENDATION_MAM_MD;In §YMonks and Mystics§!, you'll get to join a religious Society which grants you unique bonuses. You can choose between joining a Monastic Order, or even Demon Worship.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè. Âû ñìîæåòå âûáðàòü ìåæäó ìîíàøåñêèì îðäåíîì èëè äàæå ïîêëîíÿòüñÿ äüÿâîëó.\n;;x
DLC_dlc069_RECOMMENDATION_MAM_SHIITE;In §YMonks and Mystics§!, you'll get to join a religious Society which grants you unique bonuses. You can choose between joining the Shia Hashashin, Hermetic Society, or even Demon Worship.\n;;;;;;;;;;;Äîïîëíåíèå §YMonks and Mystics§! äàñò Âàì âîçìîæíîñòü âñòóïèòü â ðåëèãèîçíîå èëè òàéíîå ñîîáùåñòâî ñ óíèêàëüíûìè áîíóñàìè. Âû ñìîæåòå ñòàòü àññàñèíîì, ãåðìåòèñòîì èëè äàæå äåìîíîïîêëîííèêîì.\n;;x
DLC_dlc069_TOOLTIP_DELAYED;- Join a Society of your liking \n- Relics and Special Items \n\nAdditional Features: \n- New Orders for Councilors \n- New clothing and hairstyles \n- New portraits and unit models for English and German Cultures;;;;;;;;;;;- Âñòóïëåíèå â ñîîáùåñòâà\n- Ðåëèêâèè è îñîáûå ïðåäìåòû\n\nÊðîìå òîãî:\n- Íîâûå îðäåíû è ñîâåòíèêè\n- Íîâàÿ îäåæäà è ïðè÷¸ñêè\n- Íîâûå ïîðòðåòû è ôèãóðêè âîéñê äëÿ àíãëè÷àí è ãåðìàíöåâ;;x
DLC_dlc069_TOOLTIP_INSTANT;§YMonks and Mystics§!;;;;;;;;;;;§YMonks And Mystics§!;;x
DLC_dlc070_TOOLTIP_DELAYED;- This content pack is a part of §YMonks and Mystics§! expansion;;;;;;;;;;;- Ýòîò íàáîð ÿâëÿåòñÿ ÷àñòüþ äîïîëíåíèÿ §YMonks and Mystics§!;;x
DLC_dlc070_TOOLTIP_INSTANT;§YMonks and Mystics Content Pack§!;;;;;;;;;;;§YMonks and Mystics Content Pack§!;;x
DLC_dlc071_RECOMMENDATION_MYSTICS;The song tracks in §YHymns of Revelation§! play in the background for religious characters who are part of a monastic order. Listen to these hymns as you amass wealth!\n;;;;;;;;;;;Ìóçûêà íàáîðà §YHymns of Revelation§! ñîïðîâîæäàåò èãðó çà ìîíàøåñêèå îðäåíû.\n;;x
DLC_dlc071_RECOMMENDATION_MYSTICS_CATHOLIC_ORTHODOX;The song tracks in §YHymns of Revelation§! play in the background for religious characters who are part of a monastic order. Listen to these hymns as you amass wealth!\n;;;;;;;;;;;Ìóçûêà íàáîðà §YHymns of Revelation§! ñîïðîâîæäàåò èãðó çà ìîíàøåñêèå îðäåíû.\n;;x
DLC_dlc071_TOOLTIP_DELAYED;- Five soundtracks for characters in a Society;;;;;;;;;;;- Ïÿòü çâóêîâûõ äîðîæåí äëÿ ÷ëåíîâ îáùåñòâ;;x
DLC_dlc071_TOOLTIP_INSTANT;§YHymns of Revelation§!;;;;;;;;;;;§YHymns of Revelation§!;;x
DLC_dlc072_TOOLTIP_DELAYED;- Unique face combinations for characters of Southern Indian cultures;;;;;;;;;;;- Óíèêàëüíûå ïîðòðåòû äëÿ ïåðñîíàæåé þæíî-èíäèéñêèõ êóëüòóð;;x
DLC_dlc072_TOOLTIP_INSTANT;§YSouth Indian Portraits 5 Year Anniversary Gift§!;;;;;;;;;;;§YSouth Indian Portraits 5 Year Anniversary Gift§!;;x
DLC_dlc073_RECOMMENDATION_JD_CULTURE;With §YJade Dragon§!, China is introduced with its own game rules, and you also get new portraits for your characters appropriate for the §Y[Root.Culture.GetName]§! culture.\n;;;;;;;;;;;Äîïîëíåíèå §YJade Dragon§! äîáàâëÿåò â èãðó Êèòàé, ó êîòîðîãî ñâîÿ óíèêàëüíàÿ ìåõàíèêà. Êðîìå òîãî, Âû ïîëó÷àåòå íîâûå ïîðòðåòû äëÿ ïåðñîíàæåé §Y[Root.GetCultureAdj]îé§! êóëüòóðû.\n;;x
DLC_dlc073_RECOMMENDATION_JD_REQUIRED;With the focus on the East, §YJade Dragon§! introduces China with its own game rules, and additional religions in the region can be accessed by either §YJade Dragon§! or other DLCs.\n;;;;;;;;;;;Ñ àêöåíòîì íà Âîñòîê, äîïîëíåíèå §YJade Dragon§! íå òîëüêî äîáàâëÿåò Êèòàé, íî è ðåëèãèè, ñâÿçàííûå ñ ýòèì ðåãèîíîì.\n;;x
DLC_dlc073_TOOLTIP_DELAYED;- Interact with the Chinese Empire \n- A new Tributary system \n- Trade and Treasure \n\nAdditional Features: \n- New Chinese and Tibetan portraits \n- New Casus Bellis \n- Chinese Units and Warfare \n- New Religions;;;;;;;;;;;- Âçàèìîäåéñòâèå ñ Êèòàåì\n- Íîâàÿ ñèñòåìà ïîä÷èíåíèÿ ãîñóäàðñòâ (äàííèêè è ñàòåëëèòû)\n- Òîðãîâëÿ è àðòåôàêòû\n\nÊðîìå òîãî:\n- Íîâûå ïîðòðåòû äëÿ êèòàéöåâ è òèáåòöåâ\n- Íîâûå âèäû âîéí (íåçàêîííûå, âàññàëèçàöèÿ è ïðî÷èå)\n- Êèòàéñêèå ôèãóðêè âîéñê è íîâûå òàêòèêè\n- Íîâûå ðåëèãèè;;x
DLC_dlc073_TOOLTIP_INSTANT;§YJade Dragon§!;;;;;;;;;;;§YJade Dragon§!;;x
DLC_dlc074_EXAMPLE_IMAGE_1_TOOLTIP;High Chief Arisato of Kanem \nDynasty: Duguwa \nDate: 867 AD\n;;;;;;;;;;;Àðèöî, âåðõîâíûé âîæäü Êàíåìà\nÄèíàñòèÿ: Äóãóâà\nÄàòà: 867 ãîä í.ý.\n;;x
DLC_dlc074_EXAMPLE_IMAGE_1_TOOLTIP_DELAYED;The Kanem Empire at its height covered most of modern Chad and northeastern Nigeria. The origin of this African empire is unclear, but under the leadership of the Duguwa dynasty, the Kanembu people eventually dominated the other cultures and became the line of kings (Mai) of the Empire.;;;;;;;;;;;Â ðàñöâåòå ñâîåãî ñóùåñòâîâàíèÿ Èìïåðèÿ Êàíåì çàõâàòèëà áîëüøóþ ÷àñòü ñîâðåìåííîãî ×àäà è ñåâåðî-âîñòî÷íîé Íèãåðèè. Ïðîèñõîæäåíèå ýòîé àôðèêàíñêîé èìïåðèè íåèçâåñòíî, íî ïîä ðóêîâîäñòâî äèíàñòèè Äóãóâà íàðîä êàíåìáó â èòîãå ñòàë äîìèíèðîâàòü íàä äðóãèìè êóëüòóðàìè, ÷òî ïîñëóæèëî íà÷àëîì íîâîé ëèíèè ïðàâèòåëåé (ìàè) èìïåðèè.;;x
DLC_dlc074_EXAMPLE_IMAGE_2_TOOLTIP;Guy de Lusignan \nDynasty: de Lusignan \nDate: 1187 AD\n;;;;;;;;;;;Ãè äå Ëóçèíüÿí\nÄèíàñòèÿ Ëóçèíüÿí\nÄàòà: 1187 ãîä í.ý.\n;;x
DLC_dlc074_EXAMPLE_IMAGE_2_TOOLTIP_DELAYED;Guy de Lusignan became king of Jerusalem in 1186 succeeding his step-son Baldwin V. Jerusalem fell into the hands of the Ayyubids shortly after Guy's capture in Battle of Hattin. After his release a year later, he besieged Acre, an act which rallied the Kings of Europe to begin the Third Crusade.;;;;;;;;;;;Ãè äå Ëóçèíüÿí ñòàë êîðîë¸ì Èåðóñàëèìà â 1186 ãîäó, ñìåíèâ ñâîåãî ïàñûíêà Áàëäóèíà V. Èåðóñàëèì ïîïàë â ðóêè Àéþáèäîâ âñêîðå ïîñëå çàõâàòà Ãè â áèòâå ïðè Õàòòèíå. Ñïóñòÿ ãîä ïîñëå ñâîåãî îñâîáîæäåíèÿ îí îêðóæèë Àêêî, äàáû ñïëîòèòü êîðîëåé Åâðîïû è íà÷àòü Òðåòèé Êðåñòîâûé ïîõîä.;;x
DLC_dlc074_EXAMPLE_IMAGE_3_TOOLTIP;El Cid \nDynasty: de Vivar \nDate: 1094 AD\n;;;;;;;;;;;Ýëü Ñèä Êàìïåàäîð\nÄèíàñòèÿ: Âèâàð\nÄàòà: 1094 ãîä í.ý.\n;;x
DLC_dlc074_EXAMPLE_IMAGE_3_TOOLTIP_DELAYED;Rodrigo Díaz de Vivar, known as the folk-hero El Cid, was a Castilian military leader in medieval Spain. His famous military campaigns helped expand Castilian territory, and even after his exile, he returned to the Christian service fighting for his former Lord. He ordered a siege on Valencia and in 1094 the city fell into his hands.;;;;;;;;;;;Ðîäðèãî Äèàñ äå Âèâàð, áîëåå èçâåñòíûé êàê íàðîäíûé ãåðîé Ýëü Ñèä , áûë êàñòèëüñêèì âîåíà÷àëüíèêîì â ñðåäíåâåêîâîé Èñïàíèè. Åãî çíàìåíèòûå âîåííûå ïîõîäû ïîìîãëè ðàñøèðèòü òåððèòîðèþ Êàñòèëèè, è äàæå ïîñëå èçãíàíèÿ îí âåðíóëñÿ è, êàê èñòèííûé õðèñòèàíèí, ñðàæàëñÿ çà ñâîåãî ïðåæíåãî ñþçåðåíà. Îí îòäàë ïðèêàç âçÿòü Âàëåíñèþ â îñàäó è â 1094 ãîäó ãîðîä ïîïàë â åãî ðóêè.;;x
DLC_dlc074_EXAMPLE_IMAGE_4_TOOLTIP;Khagan Baghatur \nDynasty: Ashina \nDate: 769 AD\n;;;;;;;;;;;Êàãàí Áàãàòóð\nÄèíàñòèÿ: Àøèíà\nÄàòà: 769 ãîä í.ý.\n;;x
DLC_dlc074_EXAMPLE_IMAGE_4_TOOLTIP_DELAYED;Khagan Baghatur of the Khazars descended from the Ashina tribe, the ruling dynasty of the ancient Göktürk empires. The Khazars was the most powerful nation to emerge from its predecessor, the Western Turkic Khaganate, until it too fell around 850. Baghatur is a Turco-Mongol honorific title for hero.;;;;;;;;;;;Áàãàòóð, êàãàí Õàçàðèè ïðîèñõîäèë èç ïëåìåíè Àøèíà, ïðàâÿùåé äèíàñòèè äðåâíèõ òþðêñêèõ èìïåðèé. Õàçàðû áûëè ñàìîé ìîãóùåñòâåííîé íàöèåé, êîòîðûå ïðîèçîøëè èç Çàïàäíî-òþðêñêîãî êàãàíàòà, êîòîðûé ïàë â 850 ãîäó. Áàãàòóð - ïî÷åòíîå çâàíèå ãåðîÿ äëÿ òþðêî-ìîíãîëîâ.;;x
DLC_dlc074_RECOMMENDATION_CULTURE;In addition to the warrior lodges and crusade enhancements that you get in §YHoly Fury§!, you also get new portraits and new graphics for your units appropriate for the §Y[Root.Culture.GetName]§! culture.\n;;;;;;;;;;;Ïîìèìî âîèíñêèõ ëîæåé è óëó÷øåííûõ êðåñòîâûõ ïîõîäîâ, êîòîðûå äà¸ò Âàì äîïîëíåíèå §YHoly Fury§!, Âû òàêæå ïîëó÷àåòå íîâûå ïîðòðåòû è ôèãóðêè âîéñê §Y[Root.GetCultureAdj]îé§! êóëüòóðû.\n;;x
DLC_dlc074_RECOMMENDATION_HF_BLOODLINE;With §YHoly Fury§!, Legendary Bloodlines are introduced, based on the historical deeds of famous people.;;;;;;;;;;;Ñ äîïîëíåíèåì §YHoly Fury§! Âàì äîñòóïíû ëåãåíäàðíûå ðîäîñëîâíûå, îñíîâàííûå íà èñòîðè÷åñêèõ ïîäâèãàõ çíàìåíèòûõ ëþäåé ïðîøëîãî.;;x
DLC_dlc074_RECOMMENDATION_HF_CATHOLIC;The §YHoly Fury§! expansion enriches the experience of Catholics, with new events focusing on crusades, coronations, and sainthood.;;;;;;;;;;;Äîïîëíåíèå §YHoly Fury§! îáîãàùàåò îïûò èãðû çà êàòîëèêîâ, áëàãîäàðÿ íîâûì ñîáûòèÿì, ïîñâÿù¸ííûì êðåñòîâûì ïîõîäàì, êîðîíàöèè è êàíîíèçàöèè ñâÿòûõ.;;x
DLC_dlc074_RECOMMENDATION_HF_REQUIRED;§YHoly Fury§! expansion lets you play as a Pagan ruler. Protect the old ways against those seeking to convert you!;;;;;;;;;;;Äîïîëíåíèå §YHoly Fury§! ïîçâîëÿåò Âàì èãðàòü çà ÿçû÷íèêà. Çàùèùàéòå äðåâíèå îáû÷àè îò òåõ, êòî ïîñÿãàåò íà Âàøó óíèêàëüíóþ ñàìîáûòíîñòü!;;x
DLC_dlc074_RECOMMENDATION_HF_WEST_CENTRAL_OR_EAST_AFRICAN_RULER;In addition to warrior lodges and crusade enhancements, §YHoly Fury§! adds more content to players in certain regions of Africa.;;;;;;;;;;;Ïîìèìî âîèíñêèõ ëîæ è óëó÷øåííûõ êðåñòîâûõ ïîõîäîâ, äîïîëíåíèå §YHoly Fury§! äîáàâëÿåò íîâûé êîíòåíò, ñâÿçàííûé íåêîòîðûìè ðåãèîíàìè Àôðèêè.;;x
DLC_dlc074_RECOMMENDATION_PORTRAITS;In addition to the warrior lodges and crusade enhancements that you get in §YHoly Fury§!, you also get new portraits appropriate for the §Y[Root.Culture.GetName]§! culture.\n;;;;;;;;;;;Ïîìèìî âîèíñêèõ ëîæåé è óëó÷øåííûõ êðåñòîâûõ ïîõîäîâ, êîòîðûå äà¸ò Âàì äîïîëíåíèå §YHoly Fury§!, Âû òàêæå ïîëó÷àåòå íîâûå ïîðòðåòû è ôèãóðêè âîéñê §Y[Root.GetCultureAdj]îé§! êóëüòóðû.\n;;x
DLC_dlc074_TOOLTIP_DELAYED;- Shattered and Random Worlds \n- Warrior Lodges \n- Legendary Bloodlines \n- Dynamic Pagan Reformation \n\nAdditional Features: \n- Sway or Antagonize your neighbors \n- Sainthood & Coronations;;;;;;;;;;;- Ðàñêîëîòûé è Ñëó÷àéíûé ìèðû\n- Âîèíñêèå ëîæè\n- Ëåãåíäàðíûå ðîäîñëîâíûå\n- Äèíàìè÷åñêàÿ ðåôîðìàöèÿ ÿçû÷åñòâà\n\nÊðîìå òîãî:\n- Óëó÷øåíèå èëè óõóäøåíèå âçàèìîîòíîøåíèé\n- Êàíîíèçàöèÿ ñâÿòûõ è êîðîíàöèÿ;;x
DLC_dlc074_TOOLTIP_INSTANT;§YHoly Fury§!;;;;;;;;;;;§YHoly Fury§!;;x
DLC_dlc076_TOOLTIP_DELAYED;Four songs from the official Crusader Kings band - Pagan Fury;;;;;;;;;;;×åòûðå ïåñíè îôèöèàëüíîé ãðóïïû Crusader Kings - §YPagan Fury§Y;;x
DLC_dlc076_TOOLTIP_INSTANT;§YPagan Fury Music Pack§!;;;;;;;;;;;§YPagan Fury Music Pack§!;;x
DLC_dlc077_TOOLTIP_DELAYED;- Unique face combinations for characters of Egyptian culture;;;;;;;;;;;- Óíèêàëüíûå ëèöà äëÿ ïåðñîíàæåé åãèïåòñêîé êóëüòóðû;;x
DLC_dlc077_TOOLTIP_INSTANT;§YEgyptian Portraits§!;;;;;;;;;;;§YÅãèïåòñêèå ïîðòðåòû§!;;x
DLC_dlc078_TOOLTIP_DELAYED;The official band of Crusader Kings returns with a new music pack to help set the mood for your medieval conquests.;;;;;;;;;;;Îôèöèàëüíàÿ ãðóïïà èãðû Crusader Kings èñïîëíèëà íîâûå ìóçûêàëüíûå êîìïîçèöèè, ÷òîáû ïîäíÿòü Âàì íàñòðîåíèå â Âàøèõ ñðåäíåâåêîâûõ çàâîåâàíèÿõ.;;x
DLC_dlc078_TOOLTIP_INSTANT;§YPagan Fury Warrior Queen Music Pack§!;;;;;;;;;;;§YPagan Fury Warrior Queen Music Pack§!;;x
DLC_dlc_horse_lords_content_pack_TOOLTIP_DELAYED;Main Features: \n- New portraits for male and female characters of Cuman cultures \n- Seven exclusive unit models for the Mongol culture \n- Unique graphic units for Early Frankish, Early Germanic & Italian characters \n- Songs of the Steppes Music Pack;;;;;;;;;;;Îñîáåííîñòè:\n- Íîâûå ïîðòðåòû äëÿ ïîëîâåöêèõ êóëüòóð\n- Ñåìü ýêñêëþçèâíûõ ôèãóðîê âîéñê äëÿ ìîíãîëüñêèõ êóëüòóð\n- Óíèêàëüíûå ôèãóðêè âîéñê äëÿ ôðàíêîâ, èòàëèéöåâ è äðåâíèõ ãåðìàíöåâ\n- Songs of the Steppes Music Pack;;x
